company_name,contact_name,position,tel,mobile,fax,address,zip_code,country,province,city,website,ali_website
"Beijing SXY Electronic Technology Co., Ltd.",Ms. Amy Yang,,86-010-66397153,13651233365,,RM8089 #2 floor NO.13 building faxingyuan-2 fangzhuang,100078,China,Beijing,beijing,,
"Dongguan Reomax Electronics Technology Co., Ltd.",Mr. Tyler Yuan,Sales Manager,86-769-82398812,18025227726,,"Ditangling Industrial Park, Dalingshan",523837,China,Guangdong,Dongguan,http://www.reomaxfuse.com,https://dgreomax.en.alibaba.com
"Guangzhou Topfast Technology Co., Ltd.",Mr. River Deng,,86-020-82526086,86-13926421658,,"Building C, BaiShiXia Industrial Zone, FuYong High-Tech Park, Baoan District,",518101,China,Guangdong,Shenzhen,http://topfastpcb.com,https://topfastpcb.en.alibaba.com
"Wenzhou Zhengbang Electronic Equipment Co., Ltd.",Ms. Serena Deng,Sales manager,0086-577-59396666,15257719988,0086-577-85398666,"No.19 Fengfang Road, Ouhai Economic Development Zone, Wenzhou, Zhejiang, China",325036,China,Zhejiang,Wenzhou,http://www.wzzbdz.com/en,https://zbdz.en.alibaba.com
"Shenzhen Sipotek Info Technology Co., Ltd.",Ms. Kathy Mai,,86-0755-36994123,13825524136,,"Shajing Furong Industrial Park, Baoan District",518000,China,Guangdong,Shenzhen,http://www.sipotek.net,https://sipotek.en.alibaba.com
"Shenzhen Sineng Mount Electronic Co., Ltd.",Ms. Jade Yang,SMT General Manager,86-0755-27962186,86 13728696610,86-0755-27678283,"Room 8005,B Block,Hao Yun Lai Bussiness Building,Liutang road,Bao'an District",518100,China,Guangdong,Shenzhen,http://www.gs-smt.net,https://gssmt.en.alibaba.com
"Guangdong Leady Intelligent Technology Co., Ltd.",Ms. Sindy Chen,Sales representative,0086-769-83355383,13925777597,,"NO. 9 Jingrong road, niushan waijing industrial area",523128,China,Guangdong,Dongguan,http://www.leady.en.alibaba.com,https://leady.en.alibaba.com
"Shenzhen Yudiao CNC Technology Co., Ltd.",,,,,,,,China,,,http://szyudiaocnc.com,https://yudiaocnc.en.alibaba.com
"Guangzhou Minder-Hightech Co., Ltd.",minder hu,,,,,,,China,,,http://www.mindermachine.com,https://mindermachine.en.alibaba.com
"Shenzhen Robotsung Automation Technology Co., Ltd.",Ms. Adela Xie,Sales Manager,86-755-83591552,86-13418695558,,"2nd Floor ,Building 1,ShenHua Science and Technology industrial Park,MeiHua Road,FuTian District",518049,China,Guangdong,Shenzhen,http://www.szautosung.net.cn,https://robotsung.en.alibaba.com
"Cixi Tianhao Electric Technic Co., Ltd.",Ms. linna wang,saler,0086-574-63688107,13685884044,0086-574-63688108,NO.789 huchong road cixi city zhejiang china,315300,China,Zhejiang,cixi,http://www.dispensing-th.com,https://thdispensing.en.alibaba.com
"Shenzhen Xin Nuo Da Electronic Technology Co., Ltd.",,,86-0755-27360885,13652309576,27378525,,,China,,,http://www.xndsmt.cn,https://smtxnd.en.alibaba.com
"Dongguan Yubao Electronic Precision Equipment Co., Ltd.",,,,,,,,China,,,http://yubaopcb.com,https://yubaopcb.en.alibaba.com
"Shenzhen Flourish Electronic Technology Co., Ltd.",Ms. Cathy Deng,,86-0755-23200658,,,"Building G, Huangpu Runhe Industrial Zone, Zhentou Road, Huangpu Village, Shajing Town, BanAn;RM1420.BLK G. 14/F. PHASE 2, KWAI SHING INDUSTRIAL AND COMMERCIAL BUILDING 42-46 TAI LIN PAI RD KWAI CHUNG N.T H.K",,China,Guangdong,shenzhen;Hong Kong,http://www.flourishe.com,https://flourishe.en.alibaba.com
"Shenzhen Wenzhan Electronic Technology Co., Ltd.",Mr. wei feng,seller,86-0755-33930970,18823383970,85-755-33930970,songang baoan,518105,China,Guangdong,shenzhen,,
Dongguan Kim Chen Hardware Electronic Products Factory,Ms. Queeny Ho,Manager,86-769-23026569,86 13609660319,86-769-86015646,"No67, Baihua Road, Chongkou,Shijie Town",523290,China,Guangdong,Dongguan City,http://www.jzcoil.com,https://kimchencoil.en.alibaba.com
"Dongguan Chunlin Electronic Co., Ltd.",Mr. Lions Lee,Manager,86-769-33350635,13751286058,86-769-33350635,"Jing fen building,Cun tou, hu men twon",523928,China,Guangdong,Dongguan,http://www.fdispenser.com,https://fdispenser.en.alibaba.com
"Shenzhen Fastline Electronic Material Co., Limited",Ms. Jenny XU,Sales Manager,86-755-33939100,,86-755-33939281,FuYong,518103,China,Guangdong,ShenZhen,http://www.fastlinepcb.com,https://fastlinepcb.en.alibaba.com
"Dongguan Kexin Electron Co., Ltd.",Ms. Karen Li,manager,86-769-26261986,86 13620098213,,"Room 301, Jinhui Building, No. 88, the 3rd road of Xiping, Nancheng Distric",523000,China,Guangdong,Dongguan,http://www.kexindz.com,https://kexindz.en.alibaba.com
"Shenzhen Shengdian Electronic Equipment Co., Ltd.",Ms. shendian Ou,sales,86-755-29878225,18665909652,86-755-29878225,"Building A, No.98, Guangshen road, Dongfang community, Songgang residential district, Baoan district, Shenzhen, China",518104,China,Guangdong,shenzhen,http://www.sd-szsmt.com/,https://shenzhenshengdian.en.alibaba.com
"Dongguan Shengnan Electronic Technology Co., Ltd.",,,,,,,,China,,,,
"Dongguan Feita Electronics Co., Limited",Ms. Anna Chen,sales,0086-769-82110359,0086 15302550426,0086-769-82110319,"South Avenue, ZhangMuTou Town",523617,China,Guangdong,DongGuan,http://www.feitatool.com,https://dgfeitai.en.alibaba.com
"Shenzhen Luchi Smart Manufacturing Equipment Co., Ltd.",,,,,,,,China,,,http://www.11467.com/qiye/95225984.htm,https://szluchi.en.alibaba.com
"Shenzhen Tianluo Automation Equipment Co., Ltd.",Mr. lei haibiao,general manager,86-0755-27410359,13554883728,,"Building 2, baolirong industrial park, mashantou, gongming street, guangming new district",518016,China,Guangdong,shenzhei,https://www.sztianluo.com,https://sztlautomation.en.alibaba.com
Shenzhen Zhan Wang Xing Technology Company Limited,Ms. Celina Yeung,Overseas Deparment Manager,0086-0755-18576756880,18576756880,,Futian District Nan Yuan Road No.68,518000,China,Guangdong,Shenzhen,http://www.zwxcn.com,https://zwxtech.en.alibaba.com
"Shenzhen Tops Technology Co., Limited",Mr. Henry Wu,sales manager,86-755-86231621,86-13691609098,86-755-86231620,"Room 1202, 12F, Huasheng Business Building, No. 39, Huasheng Road, Langkou Community, Dalang Street Longhua",518000,China,Guangdong,Shenzhen,http://www.wellpow.com,https://wellpow.en.alibaba.com
"Jindongli Intellingent Technology (SZ) Co., Ltd.",Mr. Andy Xia,General Manager,86-0755-29370900,,,Dalang Street,518109,China,Guangdong,Shenzhen,http://jdltop.com,https://jdltop-intelligent.en.alibaba.com
"Dongguan Jaten Instrument Co., Ltd.",Ms. Wendy Zhou,Marketing Director,0086-769-23325800,008615820973688,86-769-22669346,28 Songlang Street.Shangqiao Industrial Road.Dongchen District.,523111,China,Guangdong,Dongguan,http://www.haoran-auto.com,https://jaten.en.alibaba.com
"Beijing Golden Eagle Technology Development Co., Ltd.",Ms. Golden Eagle,Manager,86-10-67566879,13581968469,86-10-61232561,"Rm701,block B,Lvdi wealth center,Xing hua St,Daxing Distr,Beijing,China",102627,China,Beijing,Beijing,http://www.etchmachinery.com/,https://zshc.en.alibaba.com
"Shenzhen Hongyuan Stationery Co., Ltd.",Ms. Helen HY,Manager,86-755-27372267,,,"No. 1 Industrial Park, Fuyong Town, Baoan District, Shenzhen City, Guangdong Province. China",518103,China,Guangdong,Shenzhen,http://www.szhywj.net,https://hywj.en.alibaba.com
"Shenzhen JXC Mechanical & Equipment Co., Ltd.",Mr. Amos Yan,Manager,86-755-27248860,0086-18617083360,86-755-27248850,"No.24,Hongma Rouad,Shajing Town,Baoan district,",518000,China,Guangdong,Shenzhen,http://www.jxc-group.com,https://j-xiong.en.alibaba.com
"Shenzhen Second Intelligent Equipment Co., Ltd.",Mr. Eric Li,Senior Sales Manager,86-755-29724991,13242958863,86-755-29724996,"No. 7 Tianyang 4th Road,Songgang Sub-District, Bao'an District",518105,China,Guangdong,Shenzhen,http://www.secondintelligent.com,https://second-auto.en.alibaba.com
"Dongguan Techrich Electronics Co., Ltd.",Ms. Bonnie Chan,Foreign Trade,86-769-82398812,86-18025227727,86-769-82398816,"Botou Industrial Zone,Chashan town,Dongguan city,Guangdong",523000,China,Guangdong,Dongguan,,
"Dongguan City Zongheng Automation Technology Co., Ltd.",Ms. Julia Tian,Sales Manager,86-769-81109055,8618681024800,86-769-81109057,"1st building of Baihui Industrial Park, Yaole,Liaobu,Dongguan,GD 523418 China",523418,China,Guangdong,DongGuan,http://www.wzyauto.com/index_en.php,https://windingmachine.en.alibaba.com
"Shanghai Genyond Technology Co., Ltd.",Mr. Wakin Yond,sales manager,0086-21-34796156,008613661481282,,"No. 1328, Hengnan Road, Pujiang Town, Minhang District",201100,China,Shanghai,Shanghai,http://www.buychinamachine.com,https://sino-machine.en.alibaba.com
"Shenzhen KSL Electronic Equipment Co., Ltd.",Mr. jack wuu,sales manager,0086-020-81000984,15815892321,,"2/F-2, No A5 Building,Chajiao New Material Industrial Park, Chajiao Road, Liwan District, Guangzhou City",510375,China,Guangdong,Guangzhou,http://phonemachine.en.alibaba.com/,https://phonemachine.en.alibaba.com
"Yongkang Synteam Science & Technology Co., Ltd.",Ms. Shallen Shi,,86-571-18157181701,,,yongkang city,,China,Zhejiang,Jinhua,,
"Shenzhen Grandseed Technology Development Co., Ltd.",Mr. Nick liu,manager,086-0755-27315580,13823284209,085-0755-27315980,"Building 7-8,1 Raod FengYe,the First FengHuang Industrial park,Fuyong Building 7-8,1 Raod FengYe,the First FengHuang Industrial park,FuyonTown,Baoan District Shenzhen,Guangdong,China",,China,Guangdong,shenzhen,http://www.sz-gsd.com,https://szgsd.en.alibaba.com
"Guangzhou Obeis Electronic Science & Technology Co., Ltd.",Mr. Yijun Wang,Director,0086-20-39235055,13829723457,,"No.3 Development Road, Jiushuikeng Industrial Area, Panyu District",511430,China,Guangdong,Guangzhou,http://www.obeisled.com,https://obeis.en.alibaba.com
"Dongguan Huiyue Automation Equipment Co., Ltd.",Mr. HongYue Li,business manager,0086-0769-89870552,13712351533,0086-0769-86475353,"No.17 Mulberry garden DaLuXiangBei village, Humen Town, Dongguan City, Guangdong Province, China",523800,China,Guangdong,DongGuan,http://www.hyefw.com,https://huiyuecn.en.alibaba.com
"Changzhou Honda Machinery Co., Ltd.",,,,,,,,China,,,,
"Dongguan Yichuan Goldsmithing Machine Co., Ltd.",Ms. Vivian Kang,,86-0769-82283195,13538585861,86-0769-82283175,Shang'sha Zhong'Nan South Road,523867,China,Guangdong,Dongguan,http://www.yc-taping.com,https://yctaping.en.alibaba.com
"Longkou Sunvo Plastics Co., Ltd.",Mr. Jack wang,sale manager,0086-535-8988777,13505456451,0086-535-8665569,"XingJia Village, Dongjiang town, Longkou City",265718,China,Shandong,longkou,http://www.sunvomachine.com,https://eggtraymachinecn.en.alibaba.com
"Ninghai Three Yuan Electric Tools Co., Ltd.",Ms. Ye Manager,Sales Manager,86-0574-65222229,13116634519,,NO.1 Ningxin Road Yuelong Street Ninghai County,315600,China,Zhejiang,Ningbo,http://www.kowytools.com,https://kowytools.en.alibaba.com
"Guilin Zhuonuo Technology Co., Ltd.",Ms. hellen lee,manager,0086-769-85197143,008618076764617,,"Heng An Road, Xin An District, Chang An Town, Dongguan City, Guangdong, China",523900,China,Guangdong,changan,http://www.howellprinttech.com/,https://glznyy.en.alibaba.com
"Shanghai Paixie Packing Machinery Co., Ltd.",Mr. Licon Lv,Manager,0086-21-34781699,18217396995,0086-21-34781690,Xinjun Ring Roda,201114,China,Shanghai,Shanghai,http://www.paixiefillingmachine.com,https://paixinpackaging.en.alibaba.com
"Zhangjiagang Camel Machinery Co., Ltd.",Mr. Jerry xia,sales manager,0086-512-58539862,0086 15895699263,0086-512-58539863,"Yongli Village, Leyu town",215600,China,Jiangsu,zhangjiagang,http://www.camelmachine.com,https://camelmachine.en.alibaba.com
Chip E-Go Trading Limited (Shenzhen),Ms. Lisa Wu,,86-027-82813529,,,"Room 2501-A, Leizhen Building, Fuming Road, Futian Dist.,",518033,China,Guangdong,shenzhen,http://www.chipego.com,https://chipego.en.alibaba.com
"Winnsen Industry Co., Ltd.",Ms. Pearl Xu,Manager of Sales Dept.,86-512-58918000,13706228212,86-512-58918899,"15 Yuefeng Road, Economic Development Zone",215600,China,Jiangsu,Zhangjiagang,http://www.winnsen.com,https://winnsenindustry.en.alibaba.com
"Shenzhen Meijiante Technology Co., Ltd.",Ms. Kaley Lee,,86-755-85200054,,,Longgang District,518116,China,Guangdong,Shenzhen,http://www.magentaglobe.com,https://magentaglobe.en.alibaba.com
"Hubei YJT Technology Co., Ltd.",Mr. SKY LAN,Manager,86-27-51231823,13871232457,86-27-86648605,"Block 7, Guannan Fuxing Pharmaceutical Park, No. 62 Optical Valley Road, East Lake Hi-tech Development Zone, Wuhan, Hubei Province, China",430074,China,Hubei,Wuhan,http://www.chnhnc.com,https://hnc.en.alibaba.com
"Huizhou Creative Sporting Goods Co., Ltd.",Ms. summer liu,Sales Manager,86-752-5798668,13502264928,86-752-6832008,"No.8 Industry Park,Xiaojin Village,Luoyang Town,Boluo Country",516100,China,Guangdong,Huizhou City,http://www.chinadartsfactory.com,https://cz-dart.en.alibaba.com
"Guangzhou Rifu Packaging Machinery Co., Ltd.",Mr. Moses Mu,Manager,0086-020-36774526,18588597607,,"No.37 Jinghu Avenue,Xinya Street,Huadu District,Guangzhou City,Guangdong Province,China",510475,China,Guangdong,guangzhou,http://www.rifumachine.com/,https://gzrifumachine.en.alibaba.com
"Zhangzhou Mingniao Electronic Machinery Co., Ltd.",Mr. Honyi Xu,Manager,86-596-2645077,15280615702,86-596-2645963,"Dianshang Town, Tubai Country, Donghuan Road",363000,China,Fujian,Zhangzhou,http://www.zzmingniao.cn,https://zzmn.en.alibaba.com
"Shanghai Shiyu Machinery Group Co., Ltd.",,,,,,,,China,,,,
"Guangzhou Welltop Electronic Co., Ltd.",Ms. Cherry Liu,,86-020-34130515,13763353386,86-020-34130515,"F8, Floor 2, No. 11, Yard 385, Middle Of Gongye Road, Haizhu Dist",,China,Guangdong,Guangzhou,http://www.aliexpress.com/store/434711,https://well-top.en.alibaba.com
"Shenzhen Pango Electronic Co., Ltd.",Mr. huijun Lee,General Manager,86-755-33825988,008613590436785,86-755-33825989,"No.25, 1st Industry Zone, Fenghuang Rd, Xikeng Village, Henggang Town, Longgang District",518115,China,Guangdong,Shenzhen,http://szpan-go.com.cn,https://szpan-go.en.alibaba.com
"Guangdong Yuanyao Test Equipment Co., Ltd.",Ms. Tiffany Tang,Sales,0086-0769-86245189,15876914583,0086-0769-86245990,"The 2nd Floor,Building No.C, No.61,Xiabian Street, Changan Town",523876,China,Guangdong,Dongguan,http://gdmypt.com,https://cnyuanyao.en.alibaba.com
"Wenzhou Silver Image Automation Equipment Co., Ltd.",Mr. Dia Simge,Trade manager,86-577-88752588,18758750130,,"No.29,Shenwan Road,the light Industrial park.Lucheng district",325000,China,Zhejiang,WenZhou,http://www.simge.cn,https://sinmge.en.alibaba.com
"Sinrad Technology (Shenzhen) Co., Limited",mila lau,,,,,,,China,,,http://usbsolderingmachine.com,https://sinrad.en.alibaba.com
"Zhuji Huihuang Hardware Co., Ltd.",Mr. Jack Yu,Sales manager,86-575-87865123,15613185960,86-575-87863088,"Huang tong village,ciwu town",311800,China,Zhejiang,Zhuji,http://www.zjhuihuang.com,https://zjhuihuangtools.en.alibaba.com
Hebei Xiaojin Machinery Manufacturing Inc.,Mr. Ryan Chai,GENERAL MANAGER,0086-311-67790077,008613483425853,0086-311-85087288,"NO.279 CHANGJIANG STREET HIGH-TECH DEVELOPMENT ZONE, 050035 SHIJIAZHUANG HEBEI PR CHINA",050035,China,Hebei,SHIJIAZHUANG,http://www.xjfm.com,https://xjfm.en.alibaba.com
"Guangdong GT Ultrasonic Co., Ltd.",Ms. Adela Dai,,0086-755-23356705,,,"19F,XuSheng Building,Tongcheng Road,Xixiang,Bao'an District ,Shenzhen",518102,China,Guangdong,Shenzhen,http://www.gtsonic.net,https://gtsonic.en.alibaba.com
"Jining Myway Machinery Co., Ltd.",Ms. Echo Li,Sales General Manager,0086-537-13505379893,13505379893,,Business Building of Redstar Macalline,272000,China,Shandong,Jining,http://www.filmpacking.com,https://mywaypack.en.alibaba.com
"Guangzhou GAGA Pro Lighting Equipment Co., Ltd.",Ms. Cassie Deng,Sales manager,0086-20-86560419,0086-15112081346,0086-20-86560419,"1238 industrial area,longhu village,shijing town,Baiyun District",510430,China,Guangdong,Guangzhou,http://www.gagalight.com,https://gagalight.en.alibaba.com
"Guangzhou Zhixin Electronic Co., Ltd.",Ms. Ammy Leung,sales director,86-020-36400787,13580413994,86-20-36400787,"No.4 Building,No.768Shenzhou Road,Science City,Guangzhou,China",510000,China,Guangdong,Guangzhou,http://vindo.en.alibaba.com,https://ghemassage.en.alibaba.com
"Ruian Litai Machinery Co., Ltd.",Ms. LaLa Huang,,0086-0577-65558777,0086-15868527878,0086-0577-65557000,"Ruian City, Feiyun Town, Gexiang Industrial Zone",325200,China,Zhejiang,Wenzhou,http://www.litaimachine.com,https://litai.en.alibaba.com
"Guangzhou Zhengqi Technology Co., Ltd.",Ms. Daheng Zhang,Sales Manager,86-020-85697382,18565457600,86-020-62619693,"Building 2, No.6 hongyuan road, Economic and Technical development zone (East zone), Guangzhou, China.",510600,China,Guangdong,Guangzhou,http://www.gluepotting.com,https://ledfa.en.alibaba.com
"Yongkang Hualitai Electron Weighing Apparatus Co., Ltd.",Mr. Gerry Ying,Director,86-0579-87068812,86-18758931913,86-0579-87068812,"No. 61, Qianjin Rd., Zhiying 7th Village Industrial Base, Zhiying St., Yongkang, Zhejiang, China (Mainland)",321300,China,Zhejiang,Yongkang,http://hualitai.en.alibaba.com,https://hualitai.en.alibaba.com
"Guangzhou Sunine Laser Technology Co., Ltd.",Ms. Kathy Wu,Export Manager,0086-020-87269462,13711101732,0086-020-32033012,"3rd Building,Kezhu Road No.232,Sicence City,",,China,Guangdong,Guangzhou,http://www.suninelaser.com/en/h-index.html,https://suninelaser.en.alibaba.com
"Linyi Fulang Trading Co., Ltd.",Mr. Jason Jia,Sales Manager,0086-539-2579699,15318522755,0086-539-2579698,"No.175 Yihe Road,Linyi City,Shandong Province,China",276000,China,Shandong,Linyi,http://www.fulanggroup.com,https://brickmachines.en.alibaba.com
"Jinan Bakr Ultrasonic Technology Co., Ltd.",Ms. Connie Xu,Overseas Marketing Manager,86-531-88190206,15606440719,86-531-88162175,"Room 1255,the International Garden Exhibition Building 1,Huizhanxi Road ,High-tech Zone,Jinan China",250101,China,Shandong,Jinan,http://www.sinobakr.com,https://sinobakr.en.alibaba.com
"Guangzhou Easyfun Animation Technology Co., Limited",Mr. Eric Xun,,0086-180-54239409,008618054239409,,"No. 49, shixin Road, panyu",,China,Guangdong,Guangzhou,,
"Shenzhen Truely Beauty Industry Co., Limited",Ms. Angela LU,Ms.W Brand Marketing Manager,0086-755-23000249,18988795549,0086-755-29589021,"7th Floor, Block 2, Huafeng First Technology Park, Shunchang Road, Gushu, Xixiang Town, Bao'an District,Shenzhen CN",518101,China,Guangdong,shenzhen,http://www.truelybeauty.com,https://truelybeauty.en.alibaba.com
"Xiamen Roamica Imp&Exp Co., Limited",Ms. Rebecca Pan,General Manager,0086-0592-5744875,13055234705,,"NO. 16, SANPING LI, XIHU VILLAGE, TONG'AN ZONE, XIAMEN CHINA",361100,China,Fujian,Xiamen City,http://www.roamica.en.alibaba.com,https://roamica.en.alibaba.com
"Daying Qiangrui Packaging Co., Ltd.",Mr. Kevin Chen,,86-0825-7800700,18682542152,86-0825-7800700,"Plant 2, Luojiawan Electronic Industry Park",,China,Sichuan,Daying,,
"Shenzhen Aocheng Instrument Technology Co., Ltd.",Ms. Linda Shi,Sales Manager,86-755-27729855,13924610165,86-755-27729850,"Building D,Yanchuan No.3lndustrial Estate,Songgang,Baoan District.",518105,China,Guangdong,Shenzhen,http://www.aocheng1688.com,https://aocheng1688.en.alibaba.com
"Shenzhen LKS Technology Co., Ltd.",Ms. Nerissa Yin,Sales Supervisor,86-755-81475059,86 18924674871,86-755-81475860,"1-2 F A Huantong Industrial Park,Xintian Market,Guanlan Town",518110,China,Guangdong,ShenZhen,http://www.headphonefactory.net,https://shenzhenlks.en.alibaba.com
