company_name,contact_name,position,tel,mobile,fax,address,zip_code,country,province,city,website,ali_website
"Liuzhou Hes Steel Trade Co., Ltd.",Ms. Amy Lai,Manager,86-772-8857016,13556706189,86-772-8857016,"No. 2, South Zone, Steel Deep Processing And Industry Logistics Park, No. 9, Yuanyi Road, Liuzhou, Guangxi, China (Mainland)",545002,China,Guangxi,Liuzhou,http://www.hessteel.com,http://hessteel.en.alibaba.com/contactinfo.html
"Xuernuo Industrial (Dongguan) Co., Limited",Mr. Joey Xie,sales manager,86-769-89974711,13538490353,86-769-89026173,"Dongguan, Guangdong.",523652,China,Guangdong,"NO 4 Blvd, Xiekeng, Qingxi",,http://xuernuocn.en.alibaba.com/contactinfo.html
"Hubei Shuangyuan Machinery Co., Ltd.",Mr. xiaojian ye,,86-0722-3812068,18672287255,86-0722-3812068,"Ma Jiazha village, southern suburbs, Suizhou city",441300,China,Hebei,suizhou,http://www.hbsygm.com.cn,http://hbsygm.en.alibaba.com/contactinfo.html
"Hunan Ct Industries Co., Ltd.",Mr. Milo Zhou,Director,0086-738-8319766,18673130667,,"South of the 12 building, Gaoxi industrial park, Luoxing district",417000,China,Hunan,Loudi,http://boxtrailer.en.alibaba.com/,http://boxtrailer.en.alibaba.com/contactinfo.html
"Shandong Chengda Auto Sales Co., Ltd.",Mr. Bin Li,,0086-0531-69985132,18253112967,,"Room 2403, Yinzuojingdu Building, ShunheEast Street Shizhong district,",,China,Shandong,Jinan,http://www.cdtruck.com,http://cdtruck.en.alibaba.com/contactinfo.html
"Truck Body Fittings Co., Ltd.",Ms. zhang Abli,sales manager,86-21-60831868,13524218326,86-21-66127905,"No.2585--5673 Huyi Road,Jiading District,Shanghai,China.",201802,China,Shanghai,Shangshai,http://www.truckbodyfittings.com,http://truckbodyfittings.en.alibaba.com/contactinfo.html
"Changzhou Kings Trade Co., Ltd.",Mr. Roy xu,Foreign Trader,0086-0519-89800009,13861051627,,"No. 206, Zhongliangting Auto And Moto Parts, Changzhou",213001,China,Jiangsu,changzhou,http://www.sanwangwheels.com,http://czkingstire.en.alibaba.com/contactinfo.html
"Qingdao Lutian Special Vehicle Co., Ltd.",Mr. Edward Zhang,Sales Manager,86-532-83190020,13687653019,86-532-83190020,"Lingang Industrial Park, Jiaonan City, Qingdao, China",266400,China,Shandong,QINGDAO,http://www.greenhousetrolley.com,http://qdlutian.en.alibaba.com/contactinfo.html
"Liangshan Changzai Machinery Manufacturing Co., Ltd.",Mr. changzai Lee,General Manager,86-537-7524777,13375371236,86-537-7523333,"West Gongming Road,Liangshan country",272600,China,Shandong,Jining,http://www.lsczjx.cn/,http://lscz.en.alibaba.com/contactinfo.html
"Ningbo Marshine Power Technology Co., Ltd.",Mr. Garfield Lee,Director,86-574-13819840203,,,Xinqi,,China,Zhejiang,Ningbo,http://www.marshine-power.com,http://marshine-china.en.alibaba.com/contactinfo.html
"Shandong Yuncheng Chengda Trailer Manufacturing Co., Ltd.",Ms. Betty Wang,Sales Manager,86-0531-66985132,0086 18853130736,,"Rm.1603, Bldg.3, Yinzuojingdu International Building No.66, Shunhe St., Shizhong Dist",250000,China,Shandong,Jinan,http://www.scdtrailer.com,http://cdtrailer.en.alibaba.com/contactinfo.html
"ACE Container & Parts Co., Limited",Mr. Aaron Liu,,86-22-58165950,18822283438,,"NO. 79, DONGTING ROAD, TANGGU DIST",,China,Tianjin,Tianjin,http://www.acecontainerparts.com,http://acecontainerparts.en.alibaba.com/contactinfo.html
"ACE Container & Parts Co., Limited",Mr. Aaron Liu,,86-22-58165950,18822283438,,"NO. 79, DONGTING ROAD, TANGGU DIST",,China,Tianjin,Tianjin,http://www.acecontainerparts.com,http://acecontainerparts.en.alibaba.com/contactinfo.html
"Shandong Enxin Special Vehicle Manufacturing Co., Ltd.",Mr. Edward Wang,,86-0537-15853787077,,,"LiangShan,Quanpu industrial park",272613,China,Shandong,Jining,,http://sdenxin.en.alibaba.com/contactinfo.html
"Zhangwu Hechuang Vehicle Parts Manufacturing Co., Ltd.",Ms. Amy Cui,,86-24-25132833,13683163555,,Renhe Street,,China,Liaoning,Zhangwu,http://www.hechuangdrum.com,http://hechuangaxle.en.alibaba.com/contactinfo.html
"Jinan Goneng Power Technology Co., Ltd.",Ms. Amy Guo,,0086-150-98915063,0086 15098915063,,south gongye Road,250000,China,Shandong,Jinan,,http://gunengdongli.en.alibaba.com/contactinfo.html
"Tianjin Daqiang Steel Co., Ltd.",Mr. Qing Zhao,CEO,86-22-83717809,13920799999,86-22-87820460,"Xizhaizhuang Village, Xizhaizhuang Town, Jinghai County, Tianjin, China",301611,China,Tianjin,Tianjin,http://www.tjdaqiang.com,http://daqiang.en.alibaba.com/contactinfo.html
"Hangzhou Everbright Technology Co., Ltd.",Ms. Ada Gantantan,,0086-0571-88525778,18875808120,0086-0571-88523009,Yuhang District,311121,China,Zhejiang,Hangzhou,http://hjeverbright.com,http://hjeverbright.en.alibaba.com/contactinfo.html
"Foshan ELT Camp & Outdoor Technology Co., Ltd.",Ms. Sophia Lee,Director,0086-757-81632989,18675752962,0086-757-81632989,"410-411, Bldg. 5, Tian'an Digital New City, No. 1, Jianping Rd., Guicheng St., Nanhai Dist",528299,China,Guangdong,Foshan,http://www.4wdoverlander.com,http://chinaoptoelectronic.en.alibaba.com/contactinfo.html
"Yantai Autenf Automobile Services Co., Ltd.",Ms. Summer Su,Sale Manager,86-535-6372292,86-15965355206,86-535-6372292,"No.16,Luanjia Road,Puwan Street,Fushan Dist,Yantai City,Shandong PR,China",265500,China,Shandong,Yantai,http://www.autenf-carbench.com/,http://autenf.en.alibaba.com/contactinfo.html
Ruian Aimiky Auto Parts Firm,Mr. Rhett Lin,Director,86-577-65227361,008618057707592,,"Changqiao,Tangxia Town,Ruian,CHINA",,China,Zhejiang,Wenzhou,http://www.crazy4x4parts.com,http://aimiky.en.alibaba.com/contactinfo.html
"Shaoxing Hexing Technology Co., Ltd.",Mr. Tony Yao,Manager,86-575-13588570490,13588570490,,"Room710-1,7th FL,Building#2 and integrated service building,Yuewang Road,Paojiang,Shaoxing",312000,China,Zhejiang,Shaoxing,http://sxhexing.en.alibaba.com,http://sxhexing.en.alibaba.com/contactinfo.html
"Dongguan Guofeng Manufacture Co., Ltd.",Mr. Zhiyu Lin,sales manager,86-769-88858437,13712312145,86-769-81511586,"NO.75 NO.10Road Longyan Industrial Zone,",523921,China,Guangdong,Dongguan,http://www.wireropeassy.com,http://dgguofeng.en.alibaba.com/contactinfo.html
"Shandong Province Liangshan Shenli Auto Parts Co., Ltd.",Mr. chauncey feng,manager,86-537-7365188,18660727111,86-537-7323944,West Gongming Road Liangshan,272600,China,Shandong,Liangshan,http://sdlssl.en.alibaba.com,http://sdlssl.en.alibaba.com/contactinfo.html
"Shanghai Sishun Machinery Equipment Co., Ltd.",Mr. Sishun sishun,,86-21-39109792,15800476359,,"#3131 Jinshajiang Rd, Jiading Dist.",,China,Shanghai,Shanghai,http://www.sihao.uk,http://vevor.en.alibaba.com/contactinfo.html
"Jiangxi Yuancheng Automobile Technology Co., Ltd.",Mr. Alberto Wan,Trade manager,86-791-83675502,15079000397,86-791-83675505,"No.168 Huangxi North Road,Changleng industrial park(Zone II),Xinjian County",330100,China,Jiangxi,Nanchang,http://www.ycqcjs.com,http://yc-group.en.alibaba.com/contactinfo.html
"Liangshan Changhong Special Purpose Vehicle Manufacturing Co., Ltd.",,,,,,,,China,,,http://www.lschanghong.com,http://lschzyc.en.alibaba.com/contactinfo.html
"Ningbo Panyu Hardware Co., Ltd.",,,,13646612976,,,,China,,,,http://hitchlock.en.alibaba.com/contactinfo.html
"AJA Sports Goods (Shanghai) Co., Ltd.",Ms. Katherine Wang,General Manager,00-86-15000983629,0086 15000983629,,"Room 2815, Building 2 ,No 1, Haikun Road, Fengxian District, Shanghai",200000,China,Shanghai,Shanghai,,http://ajasports.en.alibaba.com/contactinfo.html
"Shaanxi Ribon Imp & Exp Co., Ltd.",Ms. jane wong,sales manager,86-29-84500071,18966709078,,yanta zone,710061,China,Shaanxi,xi'an,http://www.sxribon.com,http://sxribon.en.alibaba.com/contactinfo.html
Ningbo New Hengfeng Commerce Limited,Mr. YANJIE GU,Coordinator,86-574-82082005,,,"Room 211,Bld 2,No6,HongSheng Rd,JiangBei",315040,China,Zhejiang,NingBo,http://www.xmaxvision.cn,http://xmaxvision.en.alibaba.com/contactinfo.html
"Shandong Bochuang Seal Co., Ltd.",Ms. Adela Liu,Sale Manager,86-0534-7089066,86 15553178051,86-0534-7089266,"Xuyuanzi Industrial Zone, Qingyun county",253700,China,Shandong,dezhou city,http://www.bcseals.com/,http://sdbochuang.en.alibaba.com/contactinfo.html
"Guangzhou Roadstar Car Accessories Co., Ltd.",Ms. Sure Huang,,86-20-31133587,0086 18320170656,,rm221 qili building nanguang rd nanchun panyu guangzhou,,China,,guangzhou,http://gzroadstar.en. alibaba.com,http://gzroadstar.en.alibaba.com/contactinfo.html
"Zhangzhou Yongchi Wheel Co., Ltd.",Mr. Ted Lin,,0086-0596-6768999,008615860096580,0086-0596-6864668,"Jinshan road , Longchi development , Longhai",,China,Fujian,Zhangzhou,,http://ycwheel.en.alibaba.com/contactinfo.html
"Dongguan Jingcheng Industrial Co., Ltd.",Mr. Michael Lee,,0086-0769-81283320,13662951441,,"No. 6, Yongfu 2nd Lane, Dongshan, Qishi Town, Dongguan, Guangdong, China (Mainland)",523498,China,Guangdong,Dongguan,,http://gdoka.en.alibaba.com/contactinfo.html
"Changshu CJ Equipment Co., Ltd.",Mr. Steven Zhang,General Manager,86-0512-83869990,18662220131,86-0512-83869995,"B-1205, No.75, New Century Avenue",215500,China,Jiangsu,Changshu,http://cjeqpt.en.alibaba.com,http://cjeqpt.en.alibaba.com/contactinfo.html
"Liangshan CIMC Dongyue Vehicles Co., Ltd.",Mr. Milo Yue,Director,86-0531-89605605,86-13280060602,,"No.3966, Erhuan East Road, Licheng District",,China,Shandong,Jinan,http://www.cimcchina.com,http://cimctrailers.en.alibaba.com/contactinfo.html
"Cangzhou Guiyuanhe Hardware Manufacturing Co., Ltd.",Mr. nan xiangyang,,0086-1823-5088,,,nanpi,,China,Hebei,cangzhou,,http://czguiyuanhe.en.alibaba.com/contactinfo.html
"Ningbo Unique Parts Import & Export Co., Ltd.",Mr. Kevin Huang,sales manager,86-574-28806298,008613306639600,86-574-28806299,"3F, Building 3 No. 197 Shan Shan Road, Wang Chun Industrial Zone",315176,China,Zhejiang,Ningbo,http://www.nbunique.com,http://chinaunique.en.alibaba.com/contactinfo.html
"Guangzhou Yuanshuang Technology Co., Ltd.",Mr. LEO LEE,Offroad Parts,0086-159-86444491,008615986444491,,tianhe,510070,China,Guangdong,Guanzhou,,http://yuanshuang.en.alibaba.com/contactinfo.html
