company_name,contact_name,position,tel,mobile,fax,address,zip_code,country,province,city,website,ali_website
"Jiangsu Fusida Biotechnology Co., Ltd.",Ms. Julia Chen,,86-21-13681790026,13681790026,,"Tai zhou Jiangsu, Medical technology zone, China",,China,Jiangsu,Taizhou,http://www.jsfusida.com,http://cn1520586018bcdw.en.alibaba.com/contactinfo.html
"Guangdong Biolight Meditech Co., Ltd.",Ms. Emily Wang,Manager,86-756-3399935,0086-13075658028,86-756-33999911,"Innovation First Road, Jinding",519000,China,Guangdong,Zhuhai,http://www.blt.com.cn,http://blt.en.alibaba.com/contactinfo.html
"Shanghai Shiyin Photoelectric Instrument Co., Ltd.",Ms. Evelyn Zhang,manager,86-021-58189132,18321672762,86-021-58189111-8998,"No.601, Huicheng Road, Shanghai Nanhui Industrial Park",201300,China,Shanghai,shanghai,http://shshiyin.com,http://shiyinmedical.en.alibaba.com/contactinfo.html
"Shanghai Berry Electronic Tech. Co., Ltd.",Mr. Gavin fu,,86-21-58531958,,,"Unit 104, 1st 7th Building, NO.1188 Lianhang Road, Minhang District",201112,China,Shanghai,Shanghai,http://shberrymed.com,http://shberrymed.en.alibaba.com/contactinfo.html
"Dawei Medical (Jiangsu) Co., Ltd.",Mr. Ultrasound Dawei,manager,86-516-82388909,8615305201757,86-516-87893639,"NO.28, Jinqiao Road",221004,China,Jiangsu,Xuzhou,http://www.dwultrasound.com,http://xzdw.en.alibaba.com/contactinfo.html
"Hefei Longshore Tech Co., Ltd.",Ms. Jasmine zhu,,0086-551-62873417,008615205512890,,"3F, West of Building J11,Mechatronic Industrial Park, No. 767 Yulan Avenue,High-tech Zone",,China,Anhui,hefei,http://www.bluesao.com/en/,http://longshore.en.alibaba.com/contactinfo.html
"Shanxian Runte Medical Instruments Co., Ltd.",Mr. Jacky Cheng,general manager,"86-530-4660062,13105409308",8613105409308,86-530-4660055,nanduan wenhua road shanxian heze city shandong china,274300,China,Shandong,Shanxian Heze,http://www.suturescn.com,http://suturescn.en.alibaba.com/contactinfo.html
"Shanghai Cuizhong Needle Co., Ltd.",Mr. Arthur Zhu,sales,86-021-59462746,13916568210,,"Group 11, Jianlian Village, Gangyan Township, Chongming County, Shanghai, China (Mainland)",202158,China,Shanghai,shanghai,http://www.sh-czzz.com,http://sh-czzz.en.alibaba.com/contactinfo.html
"Shandong Muge Livestock Equipment Co., Ltd.",Mr. Dave Qi,Sales Manager,86-0531-81956028,86 18805447589,86-0531-81956028,shunhua Rode No. 2000,250100,China,Shandong,jinan,http://www.sdmuge.com,http://ycmuge.en.alibaba.com/contactinfo.html
"Suzhou Medica Ortho Instrument Co., Ltd.",Mr. Raul Wang,,0086-0512-58559887,,,ZHANGJIAGANG,,China,Jiangsu,SUZHOU,http://medorthopedic.com,http://cnmedica.en.alibaba.com/contactinfo.html
"Shandong Muge Livestock Equipment Co., Ltd.",Mr. Dave Qi,Sales Manager,86-0531-81956028,86 18805447589,86-0531-81956028,shunhua Rode No. 2000,250100,China,Shandong,jinan,http://www.sdmuge.com,http://ycmuge.en.alibaba.com/contactinfo.html
"Cangzhou Sin-Honesty International Trade Co., Ltd.",Ms. Judy Jin,General Manager,86-0317-2088056,86 15130768377,,Beijing road,061000,China,Hebei,Cangzhou,http://www.sin-honesty.com,http://sinhonestytrade.en.alibaba.com/contactinfo.html
"Dawei Medical (Jiangsu) Co., Ltd.",Ms. Ultrasound DW,,0086-516-82388989,,,"28 JINQIAO ROAD, ECONOMIC AND TECHNOLOGICAL DEVELOPMENT ZONE,",221006,China,Jiangsu,Xuzhou,http://www.dwultrasound.com,http://dwultrasound.en.alibaba.com/contactinfo.html
"Wuhan Darppon Medical Technology Co., Ltd.",Ms. Tracy Rong,manager,0086-27-87053356,13387669253,,"Room B2713, Optical Valley Time Square, East Lake High-Tech. Development Zone",430074,China,Hubei,Wuhan,https://www.darppon.com,http://darppon.en.alibaba.com/contactinfo.html
"Shanghai Kohope Medical Devices Co., Ltd.",Mr. Charlie Wang,sales manager,"86-21-60836335,60836338",13816995948,86-21-60836339,"Rm 1001, Building 2, Lane 2888, Qilianshan Road, Shanghai, China",,China,Shanghai,Shanghai,http://www.kohope-medical.com,http://kohope.en.alibaba.com/contactinfo.html
"Shandong Lize Pet Products Co., Ltd.",Mr. Jack Jia,General Manager,86-537-2332916,15588779816,,Yanzhouqv,,China,Shandong,Jining,http://www.lizepet.com,http://sdlzcw.en.alibaba.com/contactinfo.html
"Guangzhou Medsinglong Medical Equipment Co., Ltd.",Ms. Effy Lin,Sales manager,86-020-84899760,13610313154,,"Fuhua Road No. 35,Shiqiao, Panyu",511405,China,Guangdong,Guangzhou,http://www.medmsl.com,http://msl.en.alibaba.com/contactinfo.html
"Wuhan ZJZK Laser Technology Co., Ltd.",Ms. Ivy Ning,,86-27-86636657,,86-27-86636658,Caifu Road,430000,China,Hubei,Wuhan,http://www.zjzklaser.com,http://whzjzk.en.alibaba.com/contactinfo.html
Guangzhou Segicom Medical Limited,Ms. Alisa Wang,Sales Manager,86-020-81784386,17817884386,,"Rm628,Six Floor,Aoyuan Building,Olympic Garden,Luopu Street,Panyu District",,China,Guangdong,Guangzhou,https://segicom.en.alibaba.com,http://segicom.en.alibaba.com/contactinfo.html
"Yangzhou Medream Medical Supplies Co., Ltd.",Mr. Jack Wang,Manager,86-0514-88243808,18001452120,,"No 88,Baoyuan Road,Caoba industrial area,Jinghe Town",225800,China,Jiangsu,Baoying,http://www.chinamedream.com,http://yzywk.en.alibaba.com/contactinfo.html
"Xinxiang Zhongpanxin Industry Co., Ltd.",Mr. Andy Du,Sales Manager,86-373-3030331,86 13273729331,,"No.10, Filter Industrial Park 2th, Huwei And Xinji Road Intersection, Dazhaoying Town,",453000,China,Henan,Xinxiang,http://zpxfactory.en.alibaba.com,http://zpxfactory.en.alibaba.com/contactinfo.html
"Hefei MT Medical Co., Ltd.",Ms. Monica Goah,Marketing directing,0086-0551-62842383,18955132376,0086-4008266163 - 08736,"Room1520,Bailemen Plaza,Fanhua Road,economic development zone",230001,China,Anhui,Hefei,http://www.mt-medical.com,http://mt-medical.en.alibaba.com/contactinfo.html
"UTECH Co., Ltd.",Mr. William Yin,Manager,86-23-86086518,18983082575,86-23-86082218,"No.390,Jingdongfang Avenue, Beibei District",401120,China,Chongqing,chongqing,http://www.chinautech.com.cn,http://cqutech.en.alibaba.com/contactinfo.html
Jinan Mucho Commercial Inc.,,,,,,,,China,,,,http://muchochina.en.alibaba.com/contactinfo.html
"Shenzhen ECGMAC Medical Electronics Co., Ltd.",Ms. Tina Jiang,Sales Manager,86-755-27697821,18033442975,86-755-27697823-616,"2/F of Block 2, Haoye Industrail Park, Tiegang Road, Xixiang Street, Bao an District",518102,China,Guangdong,Shenzhen,http://www.ecgmac.com,http://ecgmac.en.alibaba.com/contactinfo.html
"Nanjing AMIS Medical Technology Co., Ltd.",Ms. Lily Song,Sales General Manager,86-25-84823599,13913952015,86-25-84823599,"19F PEACE MANSION, 22BEIJING EAST ROAD",,China,Jiangsu,Nanjing,http://www.amismedical.com,http://amismed.en.alibaba.com/contactinfo.html
"Hangzhou Saige Commerce Co., Ltd.",Ms. Frances Chen,Export Manager,0086-571-13989810149,13989810149,,"Room 22-14 Rongzheng caifu square,no.29 Yingchun South Road,Tonglu",311500,China,Zhejiang,Hangzhou,,http://saigemedical.en.alibaba.com/contactinfo.html
Dezhou Xusheng Poultry Equipment Factory,Ms. Alice liang,Manager,0086-0534-18315884261,008618315884261,,tianqu industry zone,,China,Shandong,dezhou,http://www.xushengincubator.com,http://dzxuanshuo.en.alibaba.com/contactinfo.html
"Hangzhou Haizhu MIM Products Co., Ltd.",Ms. Alicia Xu,,85360681-571-86,,,"No.189 Fengqi East Road,",310020,China,Zhejiang,Hangzhou,http://www.hzmim.md,http://grasper-forceps.en.alibaba.com/contactinfo.html
"Hangzhou Chincan Trading Co., Ltd.",Mr. Jeff Wang,Department One,0086-571-87977729,18606500090,0086-571-87977703,"3A-502 NO.56 LIUHE ROAD,",310023,China,Zhejiang,Hangzhou,http://www.chincantrade.com,http://cktrade.en.alibaba.com/contactinfo.html
"Huaian Sunmed Medical Devices Co., Ltd.",Mr. Ziyuan Zhao,,86-1515-2370598,15152370598,,Qiangjiangpu qu,223300,China,Jiangsu,Huaian,http://www.cnsunmed.com,http://sunmedtech.en.alibaba.com/contactinfo.html
"Beijing Carejoy Technology Co., Ltd.",Ms. Frances Wang,Sales Manager,0086-010-82125963,0086-18101035075,,"Suite302, No. 2 Building, Changping Road No. 97, Shahe, Changping",102206,China,Beijing,Beijing,http://www.carejoy.com.cn/,http://jxkh.en.alibaba.com/contactinfo.html
"Shanghai Lumsail Medical And Beauty Equipment Co., Ltd.",Ms. Amber Sun,President,86-21-62528276,8613162985000,86-21-62528275,"4/F, No.9 Yi, Lane 2, Suide Road, Shanghai, China",200331,China,Shanghai,Shanghai,http://www.lumsail.com,http://langjunlaser.en.alibaba.com/contactinfo.html
"Guangzhou Leyte Medical Equipment Co., Limited",Ms. Locy Huang,Manager,86-020-39145290,15013342766,,"Room 322 .Daxin Business Plaza.Shangjiao Dashi town, Panyu Area",511430,China,Guangdong,Guangzhou,http://www.leytemedica.com,http://leytemed.en.alibaba.com/contactinfo.html
"Shanghai Madicare Co., Ltd.",Mr. Forrest zeng,,86-21-66225781,,,Baoshan,200940,China,Shanghai,Shanghai,http://www.dlmadicare.com,http://madical.en.alibaba.com/contactinfo.html
"Shenzhen Ronseda Technology Co., Ltd.",Ms. Sophia Zhu,Sales Manager,86-0755-23247025,17722416261,,"610,Building 1,Wanxiang Tiancheng,Shenglong Road,Longgang",518060,China,Guangdong,Shenzhen,http://www.ronseda.com,http://ronseda.en.alibaba.com/contactinfo.html
Raecho International Limited,,,,,,,,China,,,http://www.raecho.com,http://raecho.en.alibaba.com/contactinfo.html
"Zhejiang Huafu Medical Equipment Co., Ltd.",Ms. Julian Yang,Sales Manager,86-573-85963333,15888222810,86-573-85155298,688 Xinxing 1st Road,317606,China,Zhejiang,"Pinghu, Jiaxing",http://www.huafuzj.com,http://cnhuafu.en.alibaba.com/contactinfo.html
"Hangzhou Opus Fence Supplies Co., Ltd.",Mr. Dong Wang,Director,0086-571-89774053,008613588830493,086-571-89774060,"D406,NO11,XiYuan 8 ROAD,Hangzhou,China",310000,China,Zhejiang,Hangzhou,http://hpsfence.en.alibaba.com,http://hpsfence.en.alibaba.com/contactinfo.html
"Shanghai Pinrui Medical Equipment Co., Ltd.",Mr. Kimmy Zhang,,086-21-15800428053,,,pinrui Mecial equipment,201321,China,,shanghai,http://www.pinruidental.com,http://shpinrui.en.alibaba.com/contactinfo.html
"Sichuan MKR Co., Ltd.",Ms. LISA JIANG,Director,86-028-61772891,13340969615,,"Room 2002,20/F, Unit 1,Building 1,No. 112,Shuangtie Road, Xipu Town,Pidu District",610000,China,Sichuan,Chengdu,http://www.mkr-sinohealthcare.com,http://mkr.en.alibaba.com/contactinfo.html
"Hangzhou Ouhui Technology Co., Ltd.",Ms. Lizzy Xie,,86-571-88567340,18668180625,,"No.8-2,Jiaqi Rd. Xianlin Industrial Park, Yuhang District",311122,China,Zhejiang,Hangzhou,http://www.ohuetech.com,http://ouhuikeji.en.alibaba.com/contactinfo.html
"Perlong Medical Equipment Co., Ltd.(Nanjing)",Ms. Helena Li,,86-025-52635350,,,"Room 2807 Qinghua Building, No 120 Hanzhong Road",201129,China,Jiangsu,Nanjing,http://www.perlong-china.com,http://perlongchina.en.alibaba.com/contactinfo.html
"Anjue Medical Equipment Co., Ltd.",Mr. Jonathan Dong,General Manager,86-556-5836185,15055679726,86-0556-5836179,"Building C3-13, Guangcai Business Garden",246003,China,Anhui,Anqing,http://www.aj-medical.com,http://aj-medical.en.alibaba.com/contactinfo.html
"Guangzhou Onetech Medical Equipment Co., Ltd.",Ms. Anna Xiang,Sales Manager,86-020-83350316,18565153689,86-020-29013186,"4/F, Zone A, 19-Yingbin ST, Guangzhou, China.",510000,China,Guangdong,Guangzhou,http://www.onetech.en.alibaba.com,http://onetech.en.alibaba.com/contactinfo.html
"CIT Hubei Industry And Trade Co., Ltd.",Ms. Mary Ma,Foreign Trade Manager,86-27-87321499,13720310286,86-27-87321499,"RM 2307/2308,Middle Ring Hupan,Longyang Avenue,Hanyang,Wuhan,Hubei,China",430050,China,Hubei,Wuhan,http://www.mctcit.com,http://mctcit.en.alibaba.com/contactinfo.html
"Yangzhou Muwang Stockbreeding Appliance Co., Ltd.",Mr. John Xu,foreign trade manager,86-514-88911338,18795888793,86-514-88289618,"No. 88, Baosheng Road, Baoying County,Yanzghou city",225800,China,Jiangsu,Yangzhou,http://www.yzmuwang.com,http://yzmuwang.en.alibaba.com/contactinfo.html
"Hefei Golden Brains Optical Instrument Co., Ltd.",Ms. Sunny Ding,manager,86-0551-65300480,18456564949,86-0551-65390841,"Third Floor, E Building, Huayi Science Yuan, Tianda Road, Hi-Tech Zone",230088,China,Anhui,Hefei,http://www.goldenbrains.com,http://jnr.en.alibaba.com/contactinfo.html
"Guangzhou Medsinglong Medical Equipment Co., Ltd.",Ms. Helen Xia,Sales Manager,0086-20-84899760,0086 13316117392,0086-20-84899760,"Room 405-407, South China Building, West Fuhua Road, Shiqiao St., Panyu District, Guangzhou, Guangdong, China (Mainland)",,China,Guangdong,Guangzhou,http://medmsl.com,http://medicaldevice-msl.en.alibaba.com/contactinfo.html
"Qingdao Harmony International Trade Co., Ltd.",Ms. Apple Wang,Sales,86-532-68076850,8613969806033,86-532-68076850,"Room.701,East Unit 1,Building No.72,Hushan Road,Licang District",266100,China,Shandong,Qingdao,,http://qingdaoharmony.en.alibaba.com/contactinfo.html
"Henan Hengyin Automation Technology Co., Ltd.",Ms. Freya Lee,Sales Manager,0086-0371-60955609,008615136202395,,"Henan University of Animal Husbandry & Economy, No.6 Longzihu North Road, Zhengdong New District",450000,China,Henan,Zhengzhou City,http://www.hengyinlivestock.com,http://hengyinlivestock.en.alibaba.com/contactinfo.html
"Hefei MT Medical Co., Ltd.",Mr. Dencci Shang,Marketing Director,0086-0551-62842383,18955132376,,"Fanhua Rd,Economic Development Zone",230001,China,Anhui,Hefei,http://www.mt-medical.com,http://mtmedical.en.alibaba.com/contactinfo.html
"Chengdu Justgood Industry & Imp-Exp Trade Co., Ltd.",Mr. Michael Sun,Sales Manager,0086-28-86262009,008613811133225,,"Poly Center, No. 7, Consulate Road",,China,,Chengdu,http://www.jgoodhealth.com/,http://jgoodhealth.en.alibaba.com/contactinfo.html
"Suzhou Mediland Co., Ltd.",Ms. C Amber,Sales Manager,86-512-18862300151,0086-18862300151,,"No.192 Tinglan Ln., SIP",215000,China,Jiangsu,Suzhou,http://mediland.en.alibaba.com,http://mediland.en.alibaba.com/contactinfo.html
"Shanghai Ortho King Medical Device Co., Ltd.",Mr. JunBing Qin,General Manager,0086-21-20983223,0086-18019312525,0086-21-20983223,Room 1406 No.3419 Hunan Road Shanghai China,201318,China,Shanghai,Shanghai,http://www.ok-medical.net,http://ok-medical.en.alibaba.com/contactinfo.html
"Qingdao Hiprove Medical Technologies Co., Ltd.",Ms. Rose Wu,,0086-532-82812277,008618653287002,0086-532-82812299,"No. 237, Wannianquan Road",266199,China,Shandong,Qingdao,http://www.hiprove.com,http://hiprove.en.alibaba.com/contactinfo.html
"Nantong Makii Micro-Electric Technology Development Co., Ltd.",Ms. Zelu Cheng,,86-513-68523930,,,"Block G, Chongchuan Technology Center, No.86 Waihuan Rd. E.",226000,China,Jiangsu,Jiangsu,http://www.makiitech.com,http://makiitech.en.alibaba.com/contactinfo.html
"Zhengzhou Muduoduo Livestock Equipment Co., Ltd.",Ms. Maggie Yuan,,086-0371-5666332,15286843675,,hangtiandasha613,450000,China,Henan,zhengzhou,http://muduoduo.com.cn,http://zzmuduo.en.alibaba.com/contactinfo.html
"Shanghai Greeloy Medical Instrument Co., Ltd.",Mr. Louis Lu,sales,86-21-60719236,15190522942,86-21-60719239,"6 Building, No. 999 Songhuang Road, Qingpu Industrial Zone",201706,China,Shanghai,Shanghai,http://www.greeloy.com,http://greeloy.en.alibaba.com/contactinfo.html
"Suzhou Meditech Imp. & Exp. Co., Ltd.",Mr. Steven Xie,Managing Director,0086-0512-65020508,008613812684000,,"Room B2-103,Building 6,No.2288,Wuzhong Avenue,Yuexi,Wuzhong District",215000,China,Jiangsu,Suzhou,http://www.szmeditech.com,http://cnszmeditech.en.alibaba.com/contactinfo.html
"Sichuan Heshun Meditech Co., Ltd.",Mr. SCHS MEDICAL,Manager,86-28-61360789,18000530105,,"No. 68-5 Yangzishan Road, Chengdu, China",610051,China,Sichuan,Chengdu,http://www.hs-medicaltech.com/,http://schs-medical.en.alibaba.com/contactinfo.html
"Contec Medical Systems Co., Ltd.",Ms. Ripple zhao,,86-0335-8015556,18931903386,,"No.112 Qinhuang West Street, Economic &amp;amp;amp;amp;amp; Technical Development Zone, Qinhuangdao, Hebei, P.R.China",066004,China,Hebei,Qin huang dao,http://www.contecmed.com,http://contecmed.en.alibaba.com/contactinfo.html
"Dezhou Runde Metal Products Co., Ltd.",Mr. Eric Shao,Sales Manager,0086-534-2187659,008613385443234,0086-534-2180803,"No.76 Jiefangbei Road, Decheng Dist., Dezhou",253000,China,Shandong,Dezhou,http://www.china-incubators.com,http://dzrunde.en.alibaba.com/contactinfo.html
"Shanghai Chenyu Smart Technology Co., Ltd.",Mr. Charles Guan,,86-175-01610807,17501610807,,"Room 605, #336 Jialuo Highway, Jiading District, Shanghai, China",201822,China,Shanghai,Shanghai,http://www.chenyusmart.com,http://chenyusmart.en.alibaba.com/contactinfo.html
"Refine Medical Technology Co., Ltd. (Nanjing)",Mr. Frank Chen,,0086-25-13814129296,008613814129296,,"No.228, TianYuan East Road, Jiangning Science Park, Nanjing, China.",,China,Jiangsu,Nanjing,http://refinemed.com,http://refinemed.en.alibaba.com/contactinfo.html
"Contec Medical Systems Co., Ltd.",Ms. Echo Qu,Manager,86-335-8015556,86-15032385021,,"No.112 Qinhuang West Avenue,Economic and Technology Development Zone",066004,China,Hebei,Qinhuangdao,http://www.contecmed.com,http://contec.en.alibaba.com/contactinfo.html
"Cangzhou Hengyun Plastic Industry Co., Ltd.",Mr. Baofu Zhang,,86-317-4801731,,,Zaopo industrial zone,,China,Hebei,Cangzhou,,http://cangzhouhengyun.en.alibaba.com/contactinfo.html
"Zhengzhou Best Pearl Medical Equipment Co., Ltd.",Mr. Tom Pan,Director,0086-371-57181877,0086-18768878870,0086-371-57181873,"No.31, Dongzhai Road, Zhongyuan District",450000,China,Henan,Zhengzhou,http://www.bpmedicals.com,http://bpmed.en.alibaba.com/contactinfo.html
"Fuan (Shanghai) Enterprise Development Co., Ltd.",Ms. sissy xu,Account Manager,86-021-38870222,,,pujin road 2049 38 6F,201114,China,,shanghai,http://fapets.com,http://fuansh.en.alibaba.com/contactinfo.html
"Shanghai Fangzheng Medical Equipments Co., Ltd.",Ms. Lisa Shao,,86-21-58084992,0086 18917502835,86-21-58085105,"No.7753,Chuangnanfeng HighRoad,Datuan Town Pudong District Shanghai",201311,China,Shanghai,Shanghai,https://shsurgicallight.en.alibaba.com,http://shsurgicallight.en.alibaba.com/contactinfo.html
Hunan Runkun Pharmaceutical Ltd. Co.,Mr. Fangchun Chen,,86-0730-8725981,86-15116001036,,"380,Baling East Road",414000,China,Hunan,YueYang,http://www.runkun-med.com,http://hunanrunkun.en.alibaba.com/contactinfo.html
"Shanghai Iven Pharmatech Engineering Co., Ltd.",Ms. charlene Liu,Foreign Trade Manager,86-21-58991399,0086-13916119950,86-21-58716151-804,"No.201, New Jinqiao Road, Pudong, Shanghai",201206,China,Shanghai,shanghai,http://ivencn.en.alibaba.com,http://ivencn.en.alibaba.com/contactinfo.html
"Kunshan Dynmed Medical Technology Co., Ltd.",Mr. Frank Ni,Manager,86-512-36851603,13913201179,86-512-82603908,"No 108, Xingpu Rd, Lujia, Kunshan",215331,China,Jiangsu,Suzhou,http://www.dynmed.cn,http://dynmedmedical.en.alibaba.com/contactinfo.html
